encoder_fn_name,encoder_fn_kwargs_path,reduce_fn_name,reduce_fn_kwargs_path,epochs,measurements,lens_batch_size,knn_batch_size,encoder_lr,lens_lr,predictor_lr,encoder_wd,lens_wd,predictor_wd,train_families,use_transformer,use_bert,restore_transformer_dir,test_knn_accuracy_untrained_lens_1_knn_train_samples,test_knn_accuracy_untrained_lens_5_knn_train_samples,test_knn_accuracy_untrained_lens_10_knn_train_samples,test_knn_accuracy_untrained_lens_50_knn_train_samples,lens_accuracy_measurement_0,lens_cross_entropy_measurement_0,test_knn_accuracy_trained_lens_1_knn_train_samples_measurement_0,test_knn_accuracy_trained_lens_5_knn_train_samples_measurement_0,test_knn_accuracy_trained_lens_10_knn_train_samples_measurement_0,test_knn_accuracy_trained_lens_50_knn_train_samples_measurement_0,lens_accuracy_measurement_1,lens_cross_entropy_measurement_1,test_knn_accuracy_trained_lens_1_knn_train_samples_measurement_1,test_knn_accuracy_trained_lens_5_knn_train_samples_measurement_1,test_knn_accuracy_trained_lens_10_knn_train_samples_measurement_1,test_knn_accuracy_trained_lens_50_knn_train_samples_measurement_1,train_knn_accuracy_untrained_lens_1_knn_train_samples,train_knn_accuracy_trained_lens_1_knn_train_samples_measurement_0,train_knn_accuracy_trained_lens_1_knn_train_samples_measurement_1,first_test_family,last_test_family,lens_shuffle_seed,lens_sample_random_state,knn_shuffle_seed,knn_sample_random_state,gcs_bucket,save_dir,lens_train_samples,data_partitions_dirpath,results_save_dir,load_model,load_model_dir,load_model_step,save_model,save_model_dir,index,model_random_key
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,1e-05,5e-06,0.3,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.19310802483765466,456788.4375,0.4913419913419914,0.7344877344877345,0.8044733044733045,0.8888888888888888,0.3881713039768688,313454.5625,0.5209235209235209,0.7604617604617605,0.8290043290043292,0.9062049062049062,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,1e-05,0.0001,0.3,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8537114281651421,57619.8203125,0.6363636363636364,0.8398268398268398,0.886002886002886,0.943001443001443,0.8925321135706499,41644.01953125,0.6666666666666666,0.8679653679653679,0.9033189033189032,0.9559884559884558,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.001,0.05,0.2,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8702896146371522,52385.80859375,0.6176046176046176,0.8246753246753247,0.8816738816738817,0.9343434343434344,0.8786083329383325,54309.3828125,0.5930735930735931,0.8138528138528138,0.8737373737373737,0.9343434343434344,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,5e-05,1e-05,5e-05,0.3,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.6642769114092051,156796.53125,0.4906204906204906,0.7200577200577201,0.8008658008658008,0.8759018759018758,0.8239323126510878,70646.515625,0.5656565656565656,0.7950937950937951,0.8614718614718615,0.9285714285714286,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,1e-05,0.001,0.2,0.2,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.896264871782718,39948.98046875,0.6132756132756133,0.8362193362193362,0.8816738816738817,0.9365079365079364,0.912404607290136,35367.70703125,0.5966810966810967,0.816017316017316,0.862914862914863,0.9256854256854256,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-05,0.0001,0.3,0.1,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8501445703180547,59141.70703125,0.6190476190476191,0.8333333333333334,0.8917748917748918,0.9415584415584416,0.8959093710006162,40466.2890625,0.65007215007215,0.8578643578643579,0.9076479076479076,0.9531024531024532,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-05,0.0005,0.05,0.2,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8801014362231597,45536.2421875,0.6262626262626263,0.8326118326118326,0.8881673881673882,0.937950937950938,0.888858605488932,44361.828125,0.6204906204906205,0.8304473304473304,0.8874458874458875,0.9393939393939394,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-05,5e-05,0.3,0.05,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.7690666919467223,95710.09375,0.5692640692640693,0.7965367965367965,0.8549783549783551,0.9264069264069263,0.8652770536095179,51884.296875,0.65007215007215,0.8520923520923521,0.8968253968253969,0.9494949494949496,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
transformer,medium_transformer_kwargs,linear_max_pool,linear_pool_1024,10,2.0,64,64,0.0,1e-05,0.0001,0.0,0.1,0.25,10000,True,True,gs://sequin-public/transformer_models/medium_trembl_bert/,0.4466089466089466,0.7142857142857143,0.8023088023088023,0.9040404040404041,0.7848035265677584,91923.1640625,0.65007215007215,0.8549783549783551,0.9148629148629148,0.9588744588744588,0.8954827700620941,41684.56640625,0.7330447330447329,0.8982683982683982,0.937950937950938,0.9761904761904762,0.28302602265724985,0.4676731288808835,0.5564535241977532,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.001,0.2,0.05,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8746148741527231,49480.30078125,0.6060606060606061,0.8326118326118326,0.8816738816738817,0.9372294372294372,0.8899606579134474,45991.0,0.6096681096681097,0.8369408369408371,0.8823953823953824,0.9365079365079364,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,5e-05,1e-05,0.0001,0.3,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8046167701568944,83948.2421875,0.5396825396825397,0.7792207792207793,0.8535353535353535,0.914141414141414,0.8816419396122671,45593.140625,0.5974025974025974,0.8275613275613276,0.8867243867243867,0.943001443001443,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,5e-05,0.001,0.2,0.05,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8993458785609328,38861.64453125,0.6154401154401155,0.8405483405483406,0.8874458874458875,0.935064935064935,0.9064558942029672,37134.2734375,0.5959595959595959,0.8210678210678211,0.8831168831168831,0.93001443001443,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,0.0001,0.0005,0.2,0.05,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8434967056927525,61026.6171875,0.5952380952380952,0.8152958152958153,0.8773448773448773,0.9343434343434344,0.8544816798596957,61295.13671875,0.6002886002886003,0.8210678210678211,0.8823953823953824,0.9393939393939394,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-05,5e-05,0.2,0.05,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.7705597952315495,94987.2265625,0.5714285714285714,0.7994227994227994,0.8556998556998557,0.924963924963925,0.8604659430250746,54201.05859375,0.6421356421356421,0.8427128427128427,0.9011544011544012,0.9509379509379507,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
transformer,medium_transformer_kwargs,linear_max_pool,linear_pool_1024,10,2.0,64,64,0.0,5e-05,0.001,0.0,0.2,0.1,10000,True,True,,0.5764790764790765,0.8297258297258298,0.8852813852813853,0.9523809523809524,0.9423970232734512,22255.158203125,0.6803751803751804,0.8939393939393939,0.9256854256854256,0.9653679653679652,0.9482509361520596,20230.53515625,0.6190476190476191,0.8556998556998557,0.9033189033189032,0.9516594516594516,0.3199862539697587,0.5181186898611176,0.4696994833388634,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
transformer,medium_transformer_kwargs,linear_max_pool,linear_pool_1024,10,2.0,64,64,0.0,5e-05,0.001,0.0,0.1,0.1,10000,True,True,,0.5764790764790765,0.8297258297258298,0.8852813852813853,0.9523809523809524,0.9372659619851164,23818.98046875,0.6457431457431457,0.8802308802308803,0.9184704184704184,0.9603174603174603,0.9439730767407688,22134.400390625,0.5865800865800865,0.8463203463203464,0.9025974025974026,0.9552669552669552,0.3199862539697587,0.5108901739583827,0.4551002512205527,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,1e-05,0.0005,0.2,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8894392567663649,41528.3671875,0.6060606060606061,0.8333333333333334,0.8845598845598845,0.943001443001443,0.9085059487130872,35480.125,0.6038961038961039,0.8311688311688312,0.886002886002886,0.9451659451659452,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,5e-06,5e-06,0.3,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.2355074181163199,434901.4375,0.4725829725829726,0.7092352092352092,0.784992784992785,0.8715728715728716,0.4016803336967341,309994.9375,0.4992784992784993,0.7460317460317459,0.8181818181818182,0.8917748917748918,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
transformer,medium_transformer_kwargs,linear_max_pool,linear_pool_1024,10,2.0,64,64,0.0,5e-05,0.0001,0.0,0.05,0.25,10000,True,True,gs://sequin-public/transformer_models/medium_trembl_bert/,0.4466089466089466,0.7142857142857143,0.8023088023088023,0.9040404040404041,0.8698748637247002,49134.765625,0.6875901875901876,0.8823953823953824,0.9307359307359307,0.9653679653679652,0.9319808503578708,24135.07421875,0.7445887445887446,0.922077922077922,0.9574314574314574,0.9812409812409812,0.28302602265724985,0.5638834905436791,0.6522846850263071,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,1e-05,1e-05,0.3,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.19575058065127746,458084.5625,0.3744588744588744,0.645021645021645,0.7323232323232324,0.8376623376623377,0.5120870265914585,231950.625,0.5079365079365079,0.7532467532467533,0.8181818181818182,0.8997113997113997,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.0005,0.05,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8758709769161492,48652.36328125,0.6075036075036075,0.8282828282828283,0.8795093795093795,0.9357864357864358,0.8830876427928142,50203.76953125,0.5974025974025974,0.8196248196248196,0.8823953823953824,0.9357864357864358,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.001,0.1,0.2,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8740934730056407,50211.61328125,0.6147186147186147,0.8232323232323232,0.8874458874458875,0.9365079365079364,0.8803858368488411,49730.296875,0.6089466089466089,0.816017316017316,0.8766233766233766,0.9357864357864358,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.001,0.2,0.2,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.881191638621605,46435.93359375,0.6341991341991342,0.8268398268398268,0.8737373737373737,0.9372294372294372,0.8922832630231786,43878.41015625,0.637085137085137,0.8268398268398268,0.8759018759018758,0.9408369408369408,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,5e-05,5e-05,5e-05,0.2,0.05,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.6779992415983315,141982.734375,0.4927849927849928,0.7251082251082251,0.8080808080808081,0.8903318903318903,0.8181376499028298,72311.265625,0.575036075036075,0.8008658008658008,0.8585858585858586,0.924963924963925,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,0.0001,0.0001,0.1,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.809309380480637,75566.71875,0.5829725829725829,0.8095238095238095,0.8672438672438673,0.9307359307359307,0.8623145470920036,56390.09375,0.6067821067821068,0.8282828282828283,0.8823953823953824,0.9444444444444444,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,1e-05,5e-05,0.3,0.05,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.7484357965587525,108487.6640625,0.5317460317460317,0.7691197691197691,0.8499278499278499,0.9163059163059164,0.8593164904962791,54768.3125,0.6125541125541125,0.8362193362193362,0.8874458874458875,0.9437229437229436,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-05,0.0001,0.05,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8471228136701899,59853.7421875,0.6075036075036075,0.8282828282828283,0.8802308802308803,0.9415584415584416,0.8938237664122861,41935.68359375,0.6327561327561327,0.8441558441558441,0.8997113997113997,0.9516594516594516,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,5e-05,0.001,0.1,0.2,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8913945110679243,42156.4765625,0.6060606060606061,0.8189033189033189,0.8766233766233766,0.9372294372294372,0.897722424989335,41195.046875,0.562049062049062,0.7994227994227994,0.8607503607503607,0.9235209235209236,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,0.0001,0.0005,0.1,0.2,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8601578423472531,54728.625,0.6161616161616161,0.8326118326118326,0.8903318903318903,0.9401154401154399,0.8719604683130303,54634.03515625,0.6024531024531025,0.823953823953824,0.886002886002886,0.9372294372294372,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.0001,0.2,0.05,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8137531402569086,74834.5546875,0.6010101010101011,0.8196248196248196,0.8694083694083694,0.9321789321789322,0.8598260416172916,58309.03515625,0.6226551226551227,0.8369408369408371,0.8932178932178932,0.9466089466089466,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,5e-05,5e-06,1e-05,0.3,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.03204247049343509,646660.8125,0.3051948051948052,0.5591630591630592,0.6681096681096681,0.7741702741702742,0.3466132625491776,346121.75,0.398989898989899,0.6616161616161617,0.7481962481962482,0.8556998556998557,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-06,5e-05,0.3,0.05,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.7466701426743139,110857.0390625,0.5331890331890332,0.7756132756132756,0.8441558441558441,0.9163059163059164,0.8597430914348012,54524.62109375,0.6118326118326118,0.8412698412698413,0.8852813852813853,0.9401154401154399,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,0.0001,0.001,0.05,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8864293501445704,46609.640625,0.5757575757575758,0.816017316017316,0.8708513708513709,0.9307359307359307,0.8839526946959283,50889.8203125,0.556998556998557,0.8001443001443002,0.8621933621933622,0.9191919191919192,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,5e-05,5e-05,0.3,0.05,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.7897449874389724,85148.7890625,0.6075036075036075,0.8225108225108225,0.8780663780663781,0.9357864357864358,0.8696141631511589,50995.75,0.652958152958153,0.8535353535353535,0.9025974025974026,0.9516594516594516,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,1e-05,0.001,0.1,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8791178840593449,47572.640625,0.5923520923520924,0.8109668109668109,0.8665223665223665,0.9206349206349206,0.8847703464947623,49825.81640625,0.5634920634920635,0.7929292929292929,0.8614718614718615,0.9155844155844156,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,1e-05,0.0001,0.05,0.2,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8516139735507419,59623.5078125,0.6428571428571429,0.8311688311688312,0.8881673881673882,0.937950937950938,0.8807531876570128,51021.6484375,0.65007215007215,0.841991341991342,0.8896103896103896,0.9415584415584416,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-06,5e-06,0.2,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.04295634450395791,630344.375,0.3694083694083694,0.6305916305916306,0.7193362193362194,0.8145743145743146,0.24926529838365644,412492.8125,0.4372294372294373,0.6948051948051948,0.772005772005772,0.8621933621933622,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,5e-05,5e-05,0.2,0.05,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8040716689576717,77957.078125,0.6414141414141414,0.841991341991342,0.8917748917748918,0.945887445887446,0.8698274636204201,51082.45703125,0.6738816738816739,0.8665223665223665,0.9177489177489178,0.9531024531024532,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.001,5e-05,0.0001,0.2,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8605370431814949,54211.28125,0.65007215007215,0.8549783549783551,0.8975468975468975,0.9509379509379507,0.8942385173247381,41622.65234375,0.6616161616161617,0.8614718614718615,0.9090909090909092,0.9552669552669552,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,5e-05,0.0001,0.05,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8670901075982367,51531.9609375,0.6616161616161617,0.8549783549783551,0.9054834054834054,0.9487734487734488,0.8927098639617007,44930.38671875,0.6688311688311688,0.862914862914863,0.9112554112554112,0.9531024531024532,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,0.0001,0.001,0.05,0.1,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8738683225103095,49994.62890625,0.6125541125541125,0.8203463203463204,0.8780663780663781,0.9408369408369408,0.8812271886998151,51465.48046875,0.588023088023088,0.8066378066378066,0.8701298701298701,0.9357864357864358,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,5e-05,5e-05,5e-06,0.3,0.05,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.02605820732805612,667540.0,0.28499278499278496,0.5173160173160173,0.6190476190476191,0.7510822510822511,0.2692799924159833,396561.0625,0.398989898989899,0.6334776334776335,0.7222222222222222,0.8391053391053391,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,1e-05,0.0001,0.2,0.1,0.0,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8600393420865526,54402.5625,0.6327561327561327,0.8441558441558441,0.8924963924963925,0.9372294372294372,0.895861970896336,40636.08984375,0.6507936507936508,0.8556998556998557,0.9062049062049062,0.9487734487734488,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,5e-05,5e-06,5e-06,0.3,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.012774328103521828,703048.9375,0.35064935064935066,0.613997113997114,0.7005772005772006,0.8210678210678211,0.13442669573873062,520472.46875,0.33910533910533913,0.6010101010101011,0.696969696969697,0.8152958152958153,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0005,5e-05,5e-06,0.2,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.2593615205953453,406744.4375,0.4783549783549784,0.7258297258297258,0.8008658008658008,0.8867243867243867,0.4525524956154904,271574.5625,0.5281385281385281,0.7676767676767676,0.8347763347763347,0.9047619047619048,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,0.0001,0.001,0.2,0.2,0.05,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8807531876570128,46128.48046875,0.6334776334776335,0.8369408369408371,0.8939393939393939,0.9415584415584416,0.8886097549414609,45434.09765625,0.6233766233766234,0.834054834054834,0.8924963924963925,0.9422799422799424,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
cnn_one_hot,2-layer_cnn_kwargs,linear_max_pool,linear_pool_1024,10,2.0,512,512,0.0001,5e-05,0.0005,0.05,0.1,0.1,10000,False,False,,0.30303030303030304,0.5613275613275613,0.6536796536796536,0.7864357864357865,0.8834786936531259,43832.58203125,0.6305916305916306,0.8391053391053391,0.8997113997113997,0.943001443001443,0.8936578660473053,42130.92578125,0.6154401154401155,0.8376623376623377,0.8917748917748918,0.9415584415584416,,,,15000,16000,0,0,1,1,sequin-public,pfam_experiment_data,50,random_split/,,,,,,,,0.0
